trade_timestamp,y_test,y_pred
2016-07-14,24.347500,24.747499
2016-07-15,24.730000,24.825001
2016-07-18,24.674999,25.032499
2016-07-19,24.889999,25.000000
2016-07-20,25.000000,25.115000
2016-07-21,24.957500,25.250000
2016-07-22,24.815001,24.825001
2016-07-25,24.562500,24.709999
2016-07-26,24.205000,24.492500
2016-07-27,26.067499,26.087500
2016-07-28,25.707500,26.112499
2016-07-29,26.047501,26.137501
2016-08-01,26.102501,26.537500
2016-08-02,26.512501,26.517500
2016-08-03,26.202499,26.459999
2016-08-04,26.395000,26.500000
2016-08-05,26.567499,26.912500
2016-08-08,26.879999,27.092501
2016-08-09,27.057501,27.235001
2016-08-10,27.177500,27.225000
2016-08-11,27.129999,27.232500
2016-08-12,26.945000,27.110001
2016-08-15,27.035000,27.385000
2016-08-16,27.407499,27.557501
2016-08-17,27.275000,27.342501
2016-08-18,27.307501,27.400000
2016-08-19,27.192499,27.422501
2016-08-22,27.215000,27.275000
2016-08-23,27.147499,27.330000
2016-08-24,27.142500,27.187500
2016-08-25,26.847500,26.969999
2016-08-26,26.852501,26.987499
2016-08-29,26.655001,26.860001
2016-08-30,26.450001,26.625000
2016-08-31,26.415001,26.642500
2016-09-01,26.535000,26.700001
2016-09-02,26.924999,27.000000
2016-09-06,26.975000,27.075001
2016-09-07,26.957500,27.190001
2016-09-08,26.812500,26.817499
2016-09-09,26.160000,26.430000
2016-09-12,25.662500,26.430000
2016-09-13,26.877501,27.197500
2016-09-14,27.182501,28.257500
2016-09-15,28.465000,28.932501
2016-09-16,28.780001,29.032499
2016-09-19,28.797501,29.045000
2016-09-20,28.262501,28.530001
2016-09-21,28.462500,28.497499
2016-09-22,28.587500,28.735001
2016-09-23,28.605000,28.697500
2016-09-26,27.910000,28.347500
2016-09-27,28.250000,28.295000
2016-09-28,28.422501,28.660000
2016-09-29,28.290001,28.450001
2016-09-30,28.115000,28.342501
2016-10-03,28.177500,28.262501
2016-10-04,28.264999,28.577499
2016-10-05,28.350000,28.415001
2016-10-06,28.424999,28.584999
2016-10-07,28.577499,28.639999
2016-10-10,28.754999,29.187500
2016-10-11,29.424999,29.672501
2016-10-12,29.337500,29.495001
2016-10-13,29.197500,29.360001
2016-10-14,29.469999,29.542500
2016-10-17,29.332500,29.459999
2016-10-18,29.545000,29.552500
2016-10-19,29.312500,29.440001
2016-10-20,29.215000,29.344999
2016-10-21,29.202499,29.227501
2016-10-24,29.275000,29.434999
2016-10-25,29.487499,29.590000
2016-10-26,28.577499,28.924999
2016-10-27,28.847500,28.965000
2016-10-28,28.467501,28.802500
2016-10-31,28.412500,28.557501
2016-11-01,28.365000,28.442499
2016-11-02,27.850000,28.087500
2016-11-03,27.745001,27.865000
2016-11-04,27.132500,27.562500
2016-11-07,27.520000,27.627501
2016-11-08,27.577499,27.930000
2016-11-09,27.469999,27.830000
2016-11-10,27.772499,27.772499
2016-11-11,26.780001,27.217501
2016-11-14,26.927500,26.952499
2016-11-15,26.642500,26.920000
2016-11-16,26.674999,27.557501
2016-11-17,27.452499,27.587500
2016-11-18,27.430000,27.635000
2016-11-21,27.530001,27.997499
2016-11-22,27.987499,28.105000
2016-11-23,27.840000,27.877501
2016-11-25,27.782499,27.967501
2016-11-28,27.857500,28.117500
2016-11-29,27.695000,28.007500
2016-11-30,27.900000,28.049999
2016-12-01,27.592501,27.735001
2016-12-02,27.292500,27.522499
2016-12-05,27.500000,27.507500
2016-12-06,27.375000,27.590000
2016-12-07,27.315001,27.797501
2016-12-08,27.715000,28.107500
2016-12-09,28.077499,28.674999
2016-12-12,28.322500,28.750000
2016-12-13,28.459999,28.980000
2016-12-14,28.760000,29.049999
2016-12-15,28.844999,29.182501
2016-12-16,29.117500,29.125000
2016-12-19,28.950001,29.344999
2016-12-20,29.184999,29.375000
2016-12-21,29.200001,29.350000
2016-12-22,29.087500,29.127501
2016-12-23,28.897499,29.129999
2016-12-27,29.129999,29.450001
2016-12-28,29.379999,29.504999
2016-12-29,29.112499,29.277500
2016-12-30,29.162500,29.299999
2017-01-03,28.950001,29.082500
2017-01-04,28.962500,29.127501
2017-01-05,28.980000,29.215000
2017-01-06,29.195000,29.540001
2017-01-09,29.487499,29.857500
2017-01-10,29.692499,29.844999
2017-01-11,29.684999,29.982500
2017-01-12,29.725000,29.825001
2017-01-13,29.777500,29.905001
2017-01-17,29.584999,30.059999
2017-01-18,30.000000,30.125000
2017-01-19,29.850000,30.022499
2017-01-20,30.112499,30.112499
2017-01-23,30.000000,30.202499
2017-01-24,29.887501,30.025000
2017-01-25,30.105000,30.525000
2017-01-26,30.417500,30.610001
2017-01-27,30.535000,30.587500
2017-01-30,30.232500,30.407499
2017-01-31,30.287500,30.347500
2017-02-01,31.757500,32.622501
2017-02-02,31.995001,32.347500
2017-02-03,32.077499,32.297501
2017-02-06,32.282501,32.625000
2017-02-07,32.634998,33.022499
2017-02-08,32.837502,33.055000
2017-02-09,32.912498,33.112499
2017-02-10,33.115002,33.235001
2017-02-13,33.270000,33.455002
2017-02-14,33.367500,33.772499
2017-02-15,33.880001,34.067501
2017-02-16,33.917500,33.974998
2017-02-17,33.775002,33.957500
2017-02-21,34.057499,34.187500
2017-02-22,34.107498,34.279999
2017-02-23,34.345001,34.369999
2017-02-24,33.977501,34.165001
2017-02-27,34.285000,34.360001
2017-02-28,34.270000,34.360001
2017-03-01,34.472500,35.037498
2017-03-02,35.000000,35.070000
2017-03-03,34.695000,34.957500
2017-03-06,34.842499,34.942501
2017-03-07,34.764999,34.994999
2017-03-08,34.737499,34.950001
2017-03-09,34.685001,34.697498
2017-03-10,34.812500,34.840000
2017-03-13,34.712502,34.857498
2017-03-14,34.825001,34.912498
2017-03-15,34.852501,35.187500
2017-03-16,35.180000,35.255001
2017-03-17,35.250000,35.250000
2017-03-20,35.099998,35.375000
2017-03-21,35.527500,35.700001
2017-03-22,34.962502,35.400002
2017-03-23,35.314999,35.395000
2017-03-24,35.375000,35.435001
2017-03-27,34.847500,35.305000
2017-03-28,35.227501,36.009998
2017-03-29,35.919998,36.122501
2017-03-30,36.047501,36.125000
2017-03-31,35.930000,36.067501
2017-04-03,35.927502,36.029999
2017-04-04,35.812500,36.222500
2017-04-05,36.055000,36.365002
2017-04-06,36.072498,36.130001
2017-04-07,35.932499,36.044998
2017-04-10,35.900002,35.970001
2017-04-11,35.735001,35.837502
2017-04-12,35.400002,35.537498
2017-04-13,35.477501,35.595001
2017-04-17,35.369999,35.470001
2017-04-18,35.352501,35.509998
2017-04-19,35.470001,35.500000
2017-04-20,35.305000,35.730000
2017-04-21,35.610001,35.669998
2017-04-24,35.875000,35.987499
2017-04-25,35.977501,36.224998
2017-04-26,36.117500,36.150002
2017-04-27,35.980000,36.040001
2017-04-28,36.022499,36.075001
2017-05-01,36.275002,36.799999
2017-05-02,36.884998,37.022499
2017-05-03,36.397499,36.872501
2017-05-04,36.630001,36.785000
2017-05-05,36.689999,37.244999
2017-05-08,37.257500,38.424999
2017-05-09,38.467499,38.720001
2017-05-10,38.407501,38.485001
2017-05-11,38.112499,38.517502
2017-05-12,38.674999,39.105000
2017-05-15,39.002499,39.162498
2017-05-16,38.985001,39.014999
2017-05-17,38.400002,38.642502
2017-05-18,37.817501,38.334999
2017-05-19,38.345001,38.494999
2017-05-22,38.500000,38.645000
2017-05-23,38.724998,38.724998
2017-05-24,38.459999,38.542500
2017-05-25,38.432499,38.587502
2017-05-26,38.500000,38.560001
2017-05-30,38.355000,38.607498
2017-05-31,38.492500,38.542500
2017-06-01,38.292500,38.332500
2017-06-02,38.395000,38.862499
2017-06-05,38.584999,38.612499
2017-06-06,38.474998,38.952499
2017-06-07,38.755001,38.994999
2017-06-08,38.812500,38.884998
2017-06-09,38.797501,38.797501
2017-06-12,36.435001,36.522499
2017-06-13,36.790001,36.862499
2017-06-14,36.875000,36.875000
2017-06-15,35.830002,36.119999
2017-06-16,35.945000,36.125000
2017-06-19,35.915001,36.685001
2017-06-20,36.717499,36.717499
2017-06-21,36.380001,36.517502
2017-06-22,36.442501,36.674999
2017-06-23,36.282501,36.790001
2017-06-26,36.792500,37.070000
2017-06-27,36.252499,36.540001
2017-06-28,36.122501,36.527500
2017-06-29,36.177502,36.282501
2017-06-30,36.112499,36.240002
2017-07-03,36.220001,36.325001
2017-07-05,35.922501,36.197498
2017-07-06,35.755001,35.875000
2017-07-07,35.724998,36.187500
2017-07-10,36.027500,36.487499
2017-07-11,36.182499,36.462502
2017-07-12,36.467499,36.544998
2017-07-13,36.375000,37.122501
2017-07-14,36.992500,37.332500
2017-07-17,37.205002,37.724998
2017-07-18,37.299999,37.532501
2017-07-19,37.619999,37.855000
2017-07-20,37.875000,37.935001
2017-07-21,37.497501,37.610001
2017-07-24,37.645000,38.110001
2017-07-25,37.950001,38.459999
2017-07-26,38.337502,38.482498
2017-07-27,38.437500,38.497501
2017-07-28,37.472500,37.557499
2017-07-31,37.474998,37.582500
2017-08-01,37.275002,37.555000
2017-08-02,39.820000,39.937500
2017-08-03,39.262501,39.302502
2017-08-04,39.017502,39.349998
2017-08-07,39.264999,39.730000
2017-08-08,39.650002,40.457500
2017-08-09,39.814999,40.317501
2017-08-10,39.974998,40.000000
2017-08-11,39.150002,39.642502
2017-08-14,39.830002,40.052502
2017-08-15,40.165001,40.549999
2017-08-16,40.485001,40.627499
2017-08-17,40.130001,40.177502
2017-08-18,39.465000,39.875000
2017-08-21,39.375000,39.472500
2017-08-22,39.557499,40.000000
2017-08-23,39.767502,40.117500
2017-08-24,40.107498,40.185001
2017-08-25,39.912498,40.139999
2017-08-28,40.035000,40.500000
2017-08-29,40.025002,40.779999
2017-08-30,40.950001,40.972500
2017-08-31,40.910000,41.130001
2017-09-01,41.200001,41.235001
2017-09-05,40.937500,41.062500
2017-09-06,40.677502,40.747501
2017-09-07,40.522499,40.560001
2017-09-08,40.215000,40.287498
2017-09-11,40.125000,40.512501
2017-09-12,40.652500,40.990002
2017-09-13,39.967499,39.990002
2017-09-14,39.747501,39.849998
2017-09-15,39.617500,40.242500
2017-09-18,40.027500,40.125000
2017-09-19,39.877499,39.942501
2017-09-20,39.474998,39.564999
2017-09-21,38.950001,38.950001
2017-09-22,37.884998,38.067501
2017-09-25,37.497501,37.957500
2017-09-26,37.945000,38.480000
2017-09-27,38.450001,38.680000
2017-09-28,38.472500,38.570000
2017-09-29,38.302502,38.532501
2017-10-02,38.564999,38.612499
2017-10-03,38.502499,38.772499
2017-10-04,38.407501,38.465000
2017-10-05,38.544998,38.860001
2017-10-06,38.742500,38.872501
2017-10-09,38.952499,39.182499
2017-10-10,39.014999,39.500000
2017-10-11,38.992500,39.244999
2017-10-12,39.087502,39.342499
2017-10-13,39.182499,39.320000
2017-10-16,39.474998,40.000000
2017-10-17,39.945000,40.217499
2017-10-18,40.105000,40.177502
2017-10-19,39.187500,39.270000
2017-10-20,39.152500,39.437500
2017-10-23,39.222500,39.422501
2017-10-24,39.072498,39.355000
2017-10-25,39.227501,39.387501
2017-10-26,39.307499,39.457500
2017-10-27,39.822498,40.900002
2017-10-30,40.972500,42.017502
2017-10-31,41.974998,42.412498
2017-11-01,42.467499,42.485001
2017-11-02,41.650002,42.125000
2017-11-03,43.500000,43.564999
2017-11-06,43.092499,43.747501
2017-11-07,43.477501,43.812500
2017-11-08,43.665001,44.060001
2017-11-09,43.777500,44.025002
2017-11-10,43.777500,43.845001
2017-11-13,43.375000,43.625000
2017-11-14,43.259998,43.369999
2017-11-15,42.492500,42.580002
2017-11-16,42.794998,42.967499
2017-11-17,42.759998,42.847500
2017-11-20,42.572498,42.639999
2017-11-21,42.695000,43.424999
2017-11-22,43.340000,43.750000
2017-11-24,43.775002,43.875000
2017-11-27,43.762501,43.770000
2017-11-28,43.575001,43.717499
2017-11-29,43.157501,43.230000
2017-11-30,42.607498,43.035000
2017-12-01,42.487499,42.917500
2017-12-04,43.119999,43.154999
2017-12-05,42.264999,42.880001
2017-12-06,41.875000,42.549999
2017-12-07,42.257500,42.610001
2017-12-08,42.622501,42.750000
2017-12-11,42.299999,43.222500
2017-12-12,43.037498,43.097500
2017-12-13,43.125000,43.384998
2017-12-14,43.099998,43.282501
2017-12-15,43.407501,43.542500
2017-12-18,43.720001,44.299999
2017-12-19,43.757500,43.847500
2017-12-20,43.717499,43.855000
2017-12-21,43.542500,44.005001
2017-12-22,43.669998,43.855000
2017-12-26,42.700001,42.867500
2017-12-27,42.525002,42.695000
2017-12-28,42.750000,42.962502
2017-12-29,42.630001,42.647499
2018-01-02,42.540001,43.075001
2018-01-03,43.132500,43.637501
2018-01-04,43.134998,43.367500
2018-01-05,43.360001,43.842499
2018-01-08,43.587502,43.902500
2018-01-09,43.637501,43.764999
2018-01-10,43.290001,43.575001
2018-01-11,43.647499,43.872501
2018-01-12,44.044998,44.340000
2018-01-16,44.474998,44.847500
2018-01-17,44.037498,44.812500
2018-01-18,44.842499,45.025002
2018-01-19,44.652500,44.895000
2018-01-22,44.325001,44.445000
2018-01-23,44.325001,44.860001
2018-01-24,44.312500,44.325001
2018-01-25,43.627499,43.737499
2018-01-26,43.000000,43.000000
2018-01-29,42.540001,42.540001
2018-01-30,41.382500,41.842499
2018-01-31,41.717499,42.110001
2018-02-01,41.792500,42.154999
2018-02-02,41.500000,41.700001
2018-02-05,39.775002,40.970001
2018-02-06,38.707500,40.930000
2018-02-07,40.772499,40.849998
2018-02-08,40.072498,40.250000
2018-02-09,39.267502,39.472500
2018-02-12,39.625000,40.972500
2018-02-13,40.487499,41.187500
2018-02-14,40.759998,41.884998
2018-02-15,42.447498,43.272499
2018-02-16,43.090000,43.705002
2018-02-20,43.012501,43.564999
2018-02-21,43.207500,43.529999
2018-02-22,42.950001,43.487499
2018-02-23,43.417500,43.912498
2018-02-26,44.087502,44.847500
2018-02-27,44.775002,45.119999
2018-02-28,44.814999,45.154999
2018-03-01,44.634998,44.945000
2018-03-02,43.200001,44.075001
2018-03-05,43.802502,44.435001
2018-03-06,44.477501,44.562500
2018-03-07,43.735001,43.962502
2018-03-08,43.869999,44.279999
2018-03-09,44.490002,45.000000
2018-03-12,45.072498,45.597500
2018-03-13,45.647499,45.875000
2018-03-14,45.080002,45.130001
2018-03-15,44.625000,45.060001
2018-03-16,44.662498,44.779999
2018-03-19,44.330002,44.367500
2018-03-20,43.810001,44.200001
2018-03-21,43.759998,43.772499
2018-03-22,42.500000,43.169998
2018-03-23,42.097500,42.480000
2018-03-26,42.017502,43.275002
2018-03-27,43.419998,43.787498
2018-03-28,41.812500,42.505001
2018-03-29,41.952499,42.937500
2018-04-02,41.660000,42.235001
2018-04-03,41.910000,42.187500
2018-04-04,41.220001,43.002499
2018-04-05,43.145000,43.557499
2018-04-06,42.742500,43.119999
2018-04-09,42.470001,43.272499
2018-04-10,43.250000,43.500000
2018-04-11,43.057499,43.480000
2018-04-12,43.352501,43.750000
2018-04-13,43.695000,43.959999
2018-04-16,43.757500,44.047501
2018-04-17,44.122501,44.735001
2018-04-18,44.452499,44.705002
2018-04-19,43.439999,43.847500
2018-04-20,42.650002,42.805000
2018-04-23,41.707500,41.730000
2018-04-24,41.417500,41.582500
2018-04-25,40.654999,41.355000
2018-04-26,41.029999,41.432499
2018-04-27,41.000000,41.082500
2018-04-30,40.532501,41.814999
2018-05-01,41.602501,42.299999
2018-05-02,43.807499,44.437500
2018-05-03,43.970001,44.375000
2018-05-04,44.562500,46.062500
2018-05-07,46.294998,46.917500
2018-05-08,46.247501,46.555000
2018-05-09,46.637501,46.849998
2018-05-10,46.935001,47.592499
2018-05-11,47.372501,47.514999
2018-05-14,47.252499,47.382500
2018-05-15,46.695000,46.767502
2018-05-16,46.517502,47.115002
2018-05-17,47.000000,47.227501
2018-05-18,46.797501,46.952499
2018-05-21,47.000000,47.317501
2018-05-22,47.095001,47.220001
2018-05-23,46.587502,47.125000
2018-05-24,47.192501,47.209999
2018-05-25,47.057499,47.412498
2018-05-29,46.900002,47.187500
2018-05-30,46.930000,47.000000
2018-05-31,46.805000,47.057499
2018-06-01,46.997501,47.564999
2018-06-04,47.910000,48.355000
2018-06-05,48.267502,48.485001
2018-06-06,48.407501,48.520000
2018-06-07,48.535000,48.549999
2018-06-08,47.792500,48.000000
2018-06-11,47.837502,47.992500
2018-06-12,47.847500,48.152500
2018-06-13,48.105000,48.220001
2018-06-14,47.887501,47.892502
2018-06-15,47.507500,47.540001
2018-06-18,46.970001,47.305000
2018-06-19,46.285000,46.582500
2018-06-20,46.587502,46.799999
2018-06-21,46.812500,47.087502
2018-06-22,46.529999,46.537498
2018-06-25,45.849998,46.230000
2018-06-26,45.747501,46.632500
2018-06-27,46.307499,46.820000
2018-06-28,46.025002,46.552502
2018-06-29,46.572498,46.797501
2018-07-02,45.955002,46.825001
2018-07-03,46.947498,46.987499
2018-07-05,46.314999,46.602501
2018-07-06,46.355000,47.107498
2018-07-09,47.375000,47.669998
2018-07-10,47.677502,47.820000
2018-07-11,47.125000,47.445000
2018-07-12,47.382500,47.852501
2018-07-13,47.770000,47.959999
2018-07-16,47.880001,48.162498
2018-07-17,47.437500,47.967499
2018-07-18,47.945000,47.950001
2018-07-19,47.422501,48.137501
2018-07-20,47.945000,48.107498
2018-07-23,47.669998,47.990002
2018-07-24,48.112499,48.415001
2018-07-25,48.264999,48.712502
2018-07-26,48.652500,48.990002
2018-07-27,48.747501,48.797501
2018-07-30,47.974998,48.049999
2018-07-31,47.575001,48.035000
2018-08-01,49.782501,50.439999
2018-08-02,50.145000,52.095001
2018-08-03,51.757500,52.185001
2018-08-06,52.000000,52.312500
2018-08-07,52.330002,52.375000
2018-08-08,51.512501,51.952499
2018-08-09,52.382500,52.445000
2018-08-10,51.840000,52.275002
2018-08-13,52.327499,52.737499
2018-08-14,52.540001,52.639999
2018-08-15,52.305000,52.685001
2018-08-16,52.937500,53.452499
2018-08-17,53.360001,54.487499
2018-08-20,54.525002,54.794998
2018-08-21,54.200001,54.297501
2018-08-22,53.525002,54.090000
2018-08-23,53.662498,54.262501
2018-08-24,54.150002,54.224998
2018-08-27,54.287498,54.685001
2018-08-28,54.752499,55.134998
2018-08-29,55.037498,55.872501
2018-08-30,55.812500,57.064999
2018-08-31,56.627499,57.217499
2018-09-04,57.102501,57.294998
2018-09-05,57.247501,57.417500
2018-09-06,56.557499,56.837502
2018-09-07,55.462502,56.342499
2018-09-10,55.237499,55.462502
2018-09-11,54.502499,56.075001
2018-09-12,56.235001,56.250000
2018-09-13,55.880001,57.087502
2018-09-14,56.437500,56.709999
2018-09-17,55.537498,55.737499
2018-09-18,54.447498,55.462502
2018-09-19,54.625000,54.904999
2018-09-20,55.060001,55.570000
2018-09-21,55.195000,55.340000
2018-09-24,54.205002,55.314999
2018-09-25,54.937500,55.705002
2018-09-26,55.250000,55.937500
2018-09-27,55.955002,56.610001
2018-09-28,56.197498,56.459999
2018-10-01,56.987499,57.355000
2018-10-02,56.812500,57.500000
2018-10-03,57.512501,58.367500
2018-10-04,57.695000,58.087502
2018-10-05,56.990002,57.102501
2018-10-08,55.552502,56.200001
2018-10-09,55.910000,56.817501
2018-10-10,56.365002,56.587502
2018-10-11,53.630001,54.875000
2018-10-12,55.105000,55.720001
2018-10-15,55.290001,55.457500
2018-10-16,54.732498,55.747501
2018-10-17,55.575001,55.660000
2018-10-18,54.465000,54.935001
2018-10-19,54.514999,55.314999
2018-10-22,54.947498,55.840000
2018-10-23,53.957500,55.812500
2018-10-24,55.650002,56.057499
2018-10-25,54.427502,55.345001
2018-10-26,53.974998,55.047501
2018-10-29,54.797501,54.922501
2018-10-30,52.787498,53.794998
2018-10-31,54.220001,55.112499
2018-11-01,54.762501,55.590000
2018-11-02,52.387501,53.412498
2018-11-05,51.075001,51.097500
2018-11-06,50.480000,51.180000
2018-11-07,51.492500,52.514999
2018-11-08,52.494999,52.529999
2018-11-09,51.387501,51.502499
2018-11-12,49.750000,49.962502
2018-11-13,47.907501,49.294998
2018-11-14,48.474998,48.619999
2018-11-15,47.097500,47.992500
2018-11-16,47.625000,48.742500
2018-11-19,47.500000,47.674999
2018-11-20,44.592499,45.367500
2018-11-21,44.932499,45.067501
2018-11-23,43.735001,44.150002
2018-11-26,43.560001,43.737499
2018-11-27,42.877499,43.692501
2018-11-28,44.182499,45.322498
2018-11-29,45.665001,45.700001
2018-11-30,45.072498,45.082500
2018-12-03,46.115002,46.235001
2018-12-04,45.237499,45.597500
2018-12-06,42.939999,43.695000
2018-12-07,43.372501,43.622501
2018-12-10,41.250000,42.522499
2018-12-11,42.915001,42.947498
2018-12-12,42.599998,42.980000
2018-12-13,42.622501,43.142502
2018-12-14,42.250000,42.270000
2018-12-17,41.362499,42.087502
2018-12-18,41.345001,41.882500
2018-12-19,41.500000,41.862499
2018-12-20,40.099998,40.527500
2018-12-21,39.215000,39.540001
2018-12-24,37.037498,37.887501
2018-12-26,37.075001,39.307499
2018-12-27,38.959999,39.192501
2018-12-28,39.375000,39.630001
2018-12-31,39.632500,39.840000
2019-01-02,38.722500,39.712502
2019-01-03,35.994999,36.430000
2019-01-04,36.132500,37.137501
2019-01-07,37.174999,37.207500
2019-01-08,37.389999,37.955002
2019-01-09,37.822498,38.632500
2019-01-10,38.125000,38.492500
2019-01-11,38.220001,38.424999
2019-01-14,37.712502,37.817501
2019-01-15,37.567501,38.347500
2019-01-16,38.270000,38.970001
2019-01-17,38.549999,39.415001
2019-01-18,39.375000,39.470001
2019-01-22,39.102501,39.182499
2019-01-23,38.537498,38.785000
2019-01-24,38.527500,38.619999
2019-01-25,38.869999,39.532501
2019-01-28,38.947498,39.082500
2019-01-29,39.062500,39.532501
2019-01-30,40.812500,41.537498
2019-01-31,41.527500,42.250000
2019-02-01,41.740002,42.244999
2019-02-04,41.852501,42.915001
2019-02-05,43.215000,43.770000
2019-02-06,43.662498,43.892502
2019-02-07,43.099998,43.485001
2019-02-08,42.247501,42.665001
2019-02-11,42.762501,42.802502
2019-02-12,42.525002,42.750000
2019-02-13,42.847500,43.119999
2019-02-14,42.427502,42.814999
2019-02-15,42.812500,42.924999
2019-02-19,42.427502,42.860001
2019-02-20,42.797501,43.330002
2019-02-21,42.950001,43.092499
2019-02-22,42.895000,43.250000
2019-02-25,43.540001,43.967499
2019-02-26,43.427502,43.825001
2019-02-27,43.302502,43.750000
2019-02-28,43.580002,43.727501
2019-03-01,43.570000,43.787498
2019-03-04,43.922501,44.437500
2019-03-05,43.985001,44.000000
2019-03-06,43.667500,43.872501
2019-03-07,43.467499,43.610001
2019-03-08,42.580002,43.267502
2019-03-11,43.872501,44.779999
2019-03-12,45.000000,45.667500
2019-03-13,45.562500,45.825001
2019-03-14,45.974998,46.025002
2019-03-15,46.212502,46.832500
2019-03-18,46.450001,47.097500
2019-03-19,47.087502,47.247501
2019-03-20,46.557499,47.372501
2019-03-21,47.505001,49.082500
2019-03-22,48.834999,49.422501
2019-03-25,47.877499,47.994999
2019-03-26,47.915001,48.220001
2019-03-27,47.187500,47.439999
2019-03-28,47.237499,47.389999
2019-03-29,47.457500,47.520000
2019-04-01,47.910000,47.919998
2019-04-02,47.772499,48.615002
2019-04-03,48.312500,49.125000
2019-04-04,48.697498,49.092499
2019-04-05,49.112499,49.275002
2019-04-08,49.105000,50.057499
2019-04-09,50.080002,50.712502
2019-04-10,49.669998,50.185001
2019-04-11,50.212502,50.250000
2019-04-12,49.799999,50.035000
2019-04-15,49.645000,49.962502
2019-04-16,49.865002,50.342499
2019-04-17,49.884998,50.845001
2019-04-18,50.779999,51.037498
2019-04-22,50.707500,51.235001
2019-04-23,51.107498,51.937500
2019-04-24,51.840000,52.119999
2019-04-25,51.707500,51.939999
2019-04-26,51.224998,51.250000
2019-04-29,51.099998,51.492500
2019-04-30,50.764999,50.849998
2019-05-01,52.470001,53.827499
2019-05-02,52.459999,53.162498
2019-05-03,52.722500,52.959999
2019-05-06,51.072498,52.209999
2019-05-07,51.470001,51.855000
2019-05-08,50.474998,51.334999
2019-05-09,50.099998,50.419998
2019-05-10,49.355000,49.712502
2019-05-13,46.927502,47.369999
2019-05-14,46.602501,47.424999
2019-05-15,46.567501,47.937500
2019-05-16,47.477501,48.117500
2019-05-17,46.732498,47.724998
2019-05-20,45.880001,46.087502
2019-05-21,46.305000,47.000000
2019-05-22,46.165001,46.427502
2019-05-23,44.950001,45.134998
2019-05-24,45.049999,45.535000
2019-05-28,44.730000,45.147499
2019-05-29,44.105000,44.837502
2019-05-30,44.487499,44.807499
2019-05-31,44.057499,44.497501
2019-06-03,43.900002,44.480000
2019-06-04,43.860001,44.957500
2019-06-05,46.070000,46.247501
2019-06-06,45.770000,46.367500
2019-06-07,46.627499,47.980000
2019-06-10,47.952499,48.842499
2019-06-11,48.715000,49.000000
2019-06-12,48.487499,48.992500
2019-06-13,48.674999,49.197498
2019-06-14,47.887501,48.397499
2019-06-17,48.224998,48.740002
2019-06-18,49.012501,50.072498
2019-06-19,49.919998,49.970001
2019-06-20,50.092499,50.152500
2019-06-21,49.700001,50.212502
2019-06-24,49.634998,50.040001
2019-06-25,49.607498,49.814999
2019-06-26,49.442501,50.247501
2019-06-27,50.072498,50.392502
2019-06-28,49.669998,49.875000
2019-07-01,50.792500,51.122501
2019-07-02,50.352501,50.782501
2019-07-03,50.820000,51.110001
2019-07-05,50.837502,51.270000
2019-07-08,50.202499,50.349998
2019-07-09,49.799999,50.377499
2019-07-10,50.462502,50.932499
2019-07-11,50.827499,51.097500
2019-07-12,50.612499,51.000000
2019-07-15,51.022499,51.467499
2019-07-16,51.147499,51.527500
2019-07-17,51.012501,51.272499
2019-07-18,51.000000,51.470001
2019-07-19,51.447498,51.625000
2019-07-22,50.912498,51.807499
2019-07-23,52.115002,52.227501
2019-07-24,51.917500,52.287498
2019-07-25,52.222500,52.310001
2019-07-26,51.869999,52.432499
2019-07-29,52.115002,52.660000
2019-07-30,52.189999,52.540001
2019-07-31,54.105000,55.342499
2019-08-01,53.474998,54.507500
2019-08-02,51.382500,51.607498
2019-08-05,49.497501,49.662498
2019-08-06,49.077499,49.517502
2019-08-07,48.852501,49.889999
2019-08-08,50.049999,50.882500
2019-08-09,50.325001,50.689999
2019-08-12,49.904999,50.512501
2019-08-13,50.255001,53.035000
2019-08-14,50.790001,51.610001
2019-08-15,50.865002,51.285000
2019-08-16,51.070000,51.790001
2019-08-19,52.654999,53.182499
2019-08-20,52.720001,53.337502
2019-08-21,53.247501,53.412498
2019-08-22,53.297501,53.610001
2019-08-23,52.357498,53.012501
2019-08-26,51.465000,51.797501
2019-08-27,51.965000,52.137501
2019-08-28,51.025002,51.430000
2019-08-29,52.125000,52.330002
2019-08-30,52.540001,52.612499
2019-09-03,51.607498,51.744999
2019-09-04,52.097500,52.369999
2019-09-05,53.000000,53.492500
2019-09-06,53.512501,53.605000
2019-09-09,53.709999,54.110001
2019-09-10,53.465000,54.195000
2019-09-11,54.517502,55.927502
2019-09-12,56.200001,56.605000
2019-09-13,55.000000,55.197498
2019-09-16,54.432499,55.032501
2019-09-17,54.990002,55.205002
2019-09-18,55.264999,55.712502
2019-09-19,55.502499,55.939999
2019-09-20,55.345001,55.639999
2019-09-23,54.737499,54.959999
2019-09-24,55.257500,55.622501
2019-09-25,54.637501,55.375000
2019-09-26,55.000000,55.235001
2019-09-27,55.134998,55.240002
2019-09-30,55.224998,56.145000
2019-10-01,56.267502,57.055000
2019-10-02,55.764999,55.895000
2019-10-03,54.607498,55.240002
2019-10-04,56.410000,56.872501
2019-10-07,56.567501,57.482498
2019-10-08,56.455002,57.014999
2019-10-09,56.757500,56.947498
2019-10-10,56.982498,57.610001
2019-10-11,58.237499,59.410000
2019-10-14,58.724998,59.532501
2019-10-15,59.097500,59.412498
2019-10-16,58.342499,58.810001
2019-10-17,58.772499,59.037498
